PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125,PC126,PC127,PC128,PC129,PC130,PC131,PC132,PC133,PC134,PC135,PC136,PC137,PC138,PC139,PC140,PC141,PC142,PC143,PC144,PC145,PC146,PC147,PC148,PC149,PC150,PC151,PC152,PC153,PC154,PC155,PC156,PC157,PC158,PC159,PC160,PC161,PC162,PC163,PC164,PC165,PC166,PC167,PC168,PC169,PC170,PC171,PC172,PC173,PC174,PC175,PC176,PC177,PC178,PC179,PC180,PC181,PC182,PC183,max_salary,min_salary
0.16686413,-0.16870268,-0.09564036,0.05044479,-0.07055482,0.0810922,0.106481455,-0.14935078,0.11113852,-0.020909134,0.2462877,0.06672076,-0.008662132,0.09607496,0.06487133,0.09269975,-0.030062314,-0.048952557,-0.036735296,-0.01454633,0.10320311,-0.032733176,0.026192032,0.04530446,-0.07746328,-0.07887953,-0.03364166,0.11211571,-0.015943896,0.05294845,0.13062248,0.018274432,-0.080790006,-0.03645665,0.08051122,-0.022070523,-0.07255028,-0.068261966,0.1446547,-0.11903761,-0.03212932,0.047786128,-0.021596638,0.10905956,0.09539579,0.082465194,-6.38369e-05,-0.031495895,0.045038782,-0.1015563,-0.09264461,-0.12880631,0.017783761,0.036184132,-0.01388212,0.0035720235,0.04568112,0.08857321,0.022417601,-0.07187037,0.07225372,-0.061111607,0.13115083,0.017656656,-0.06339274,-0.051977336,-0.016341846,-0.0005478035,0.029731272,-0.0011783111,0.012707468,0.03802609,-0.030933525,-0.018816214,-0.010633368,-0.09583883,-0.0060568918,0.009074488,-0.029920889,0.03877415,0.15692167,-0.05562605,-0.0023756854,-0.03280235,0.07004088,-0.018328011,0.0031468275,0.12942678,0.027293442,-0.07002797,0.053532965,0.02332444,-0.0210287,-0.004878585,0.065979205,-0.05287654,-0.039385445,0.0010329123,0.007399451,-0.023948494,-0.036258623,-0.04570236,-0.12513377,-0.0026614487,0.00413694,-0.04935895,-0.051918298,0.012499651,0.0056215934,-0.020737037,0.02982015,0.021524448,-0.03314475,0.02358846,0.0002247227,0.0031230377,-0.0045145424,-0.016791385,-0.013305599,0.07652034,-0.009603962,0.045822263,-0.013348139,0.019621192,-0.016864128,0.07082876,-0.05263758,-0.063604236,-0.044340063,0.019363608,0.08466628,-0.0062228446,0.044646636,-0.019154964,-0.028261684,0.06237664,-0.03116069,0.040962458,-0.00037928115,-0.035553105,0.013696443,0.013980032,0.025855869,-0.0065231295,0.0124608055,-0.04574884,-0.011577316,-0.014535905,0.0016499761,-0.02790424,-0.044246625,-0.053516533,0.016376154,-0.006098069,-0.030110141,-0.0037677279,0.0037616217,0.030137826,-0.0072645145,-0.11382495,-0.041518852,-0.018263087,0.019866614,0.04213293,-0.019200314,0.0008740031,-0.0035331529,0.004720492,0.01806018,-0.02607486,-0.040900305,0.007881292,-0.01877813,0.016619742,0.04186717,0.0069697276,0.02181096,0.005552013,-0.022947948,-0.030889941,0.008026327,0.04697912,-0.023862727,105000.0,97000.0
-0.28319284,0.09382574,0.025691368,-0.3705666,-0.08686567,0.057973433,0.13073213,-0.011972761,-0.09441113,0.013770541,0.048323028,0.14558965,0.050701976,-0.24766095,0.009779551,0.025300186,-0.050994642,0.044233575,0.07980058,0.10804838,0.008272219,-0.061795115,-0.10535495,0.029095612,-0.054481074,0.041703973,0.054784756,0.05646888,-0.06981159,0.0008308026,-0.048354015,-0.058443274,-0.013454716,0.07121923,0.023495084,-0.019602587,-0.024634184,0.09678457,-0.007398759,0.0013444836,-0.021681461,0.03345529,-0.043882445,-0.01182565,-0.00045908923,-0.056785554,0.01680406,-0.09877214,0.05675241,-0.028101593,-0.11197861,0.032880988,-0.031129567,0.043386724,0.020428084,-0.0040491,-0.012152763,0.045689933,-0.01311745,-0.04119176,0.006178059,-0.008088686,0.020974439,0.019311117,-0.0063290326,-0.0089358995,-0.04904543,-0.021848006,-0.0063780253,0.03868009,0.05153798,-0.0016173439,-0.07481182,0.060089465,0.062056214,-0.05377721,-0.03922179,0.060655683,0.03237698,-0.008321192,-0.083378,-0.018637318,-0.11054208,0.018841986,-0.074111074,-0.02336791,0.0020209113,-0.0072860285,-0.023202896,0.010620595,-0.02899391,0.015739087,0.035734106,-0.022771647,-0.03798152,-0.07227479,0.061071202,-0.017926468,-0.0077021224,0.008441044,0.06584271,-0.009878656,0.0029673362,0.017525287,0.020904165,0.041563895,-0.035820194,-0.07818899,0.038993564,-0.02142298,-0.0064139166,0.031913724,-0.0401797,0.05372603,-0.04833405,-0.0127575025,-0.04339695,-0.03513481,-0.06417009,-0.021997293,0.012786354,-0.005827258,-0.01282668,0.029643925,-0.00198959,-0.068096764,-0.031064134,0.040847875,0.026930213,0.053672727,0.02515195,0.11253951,-0.0073614153,0.05039308,-0.03345857,0.02691833,-0.013170864,0.009576726,0.051697705,0.04503571,0.0074452767,-0.07939413,-0.011053795,0.042794336,-0.0006151318,-0.008061394,-0.031270362,-0.0023657675,-0.000432768,-0.031937588,-0.04620083,0.027941385,-0.026590127,0.0004684446,-0.008356389,-0.032762483,0.016627183,-0.013436528,-0.0012180241,-0.0017606199,-0.02454072,-0.0023639917,0.027928794,-0.0036495605,-0.03298208,-0.0073046032,-0.004269755,0.04211532,-0.05859129,-0.0028305263,0.011946658,-0.04759562,0.015776109,-0.010834331,-0.054820437,-0.014997548,0.016371602,0.020893825,0.017456423,-0.0007559654,-0.009818357,-0.030816237,0.032161117,175000.0,160000.0
-0.17431201,-0.04306434,0.02077027,0.15692626,-0.04314507,0.070469536,0.03754862,0.024978057,0.09849312,-0.025734158,-0.122760266,0.036252707,0.0013117293,0.10014788,0.059524577,0.109946415,-0.07802586,-0.01246285,-0.044320714,-0.021073325,-0.1319976,-0.17629416,-0.21483767,0.06905867,0.17646351,0.09045907,0.06632977,-0.08010148,-0.028401764,0.018925542,-0.1248815,0.07504594,-0.108193,0.039454706,0.018018989,0.01402324,-0.044927932,-0.0044671213,0.052684598,-0.088825084,-0.16886312,-0.08564361,-0.016369952,-0.045964412,0.007994725,0.04396571,-0.049834266,0.007040816,0.07587964,0.11480056,-0.019721288,0.02335292,-0.004670787,0.07430011,-0.06583312,0.057503942,0.083603226,0.057224926,0.016816303,-0.019537166,0.05063413,-0.0034700518,-0.022090122,-0.010347818,-0.016883055,0.004959728,0.05699509,0.07305522,0.017213913,-0.02104742,0.04183457,-0.063209444,-0.016737893,0.005158909,0.007945475,-0.03165591,-0.049000226,-0.043797918,-0.02765073,-0.01728422,0.036898963,-0.039608587,0.0029354596,0.05172135,0.00813803,0.048352905,-0.10880437,0.06386054,-0.023743518,0.0013086946,-0.013352591,0.051470783,0.042062804,0.050439045,-0.030226152,-0.0025682591,0.019860081,0.04397467,0.014842698,0.038262498,-0.028827805,0.052678827,0.057159483,0.05948609,-0.018397003,-0.06377853,-0.002444466,0.012421681,0.038970858,-0.008084463,0.054271724,-0.00985853,-0.014643618,-0.02701407,-0.005100705,-0.006115923,-0.00066849426,0.01774685,0.037163083,0.032247443,0.035589114,0.018996447,0.010380158,-0.024521826,0.0838598,0.008039233,-0.05451498,0.024855264,-0.026338432,0.01918062,-0.032966405,0.015053169,-0.010585829,-0.0015881166,0.0027886112,0.008116444,-0.010400897,-0.017056692,0.032105427,0.026385045,-0.007208081,-0.016798444,0.027221734,-0.0054159635,-0.016130019,0.0025432776,-0.032188307,0.0053057163,0.04315548,-0.01729561,-0.0020512412,0.019400176,-0.0058263754,0.011861671,-0.007790355,-0.0050495076,0.030355034,-0.007407674,-0.019864166,-0.035806566,-0.02536673,0.028302591,-0.04436112,-0.014004694,-0.0092416555,-0.012436516,0.008840915,0.011606867,0.0035566958,0.051815256,-0.008983129,-0.0015693377,-0.04088024,-0.014060872,0.016671114,-0.019040514,-0.04051425,0.006813855,-0.02284028,0.0095008295,-0.0074463966,0.049926672,-0.015730932,219000.0,118000.0
5.801787e-05,0.3281662,-0.08112342,0.00260174,0.08556946,-0.12356229,-0.052722193,-0.055026803,0.03651323,-0.019472169,0.049360774,-0.003148907,-0.007154367,0.15959601,-0.1229968,0.13334419,-0.09957894,-0.025662357,-0.08062836,-0.03840066,-0.08044243,0.016739376,-0.13157801,-0.087370425,0.10809497,0.032617062,0.119613804,0.014781117,-0.058747396,-0.027115839,0.04509185,-0.11892397,0.018031042,0.015517767,-0.12668417,0.015528756,0.12166608,0.10870076,-0.011310875,-0.051327456,0.024947288,0.0061622313,-0.059922233,-0.044382196,0.044841085,-0.027810745,0.008945249,-0.09026237,-0.042788897,0.027171263,0.023430442,-0.0152799925,0.06838533,-0.061098,-0.10739794,-0.014691254,-0.065373905,0.040005676,0.024941955,0.022375373,-0.00464028,-0.009319087,0.010216188,0.02250589,0.06038744,-0.110639185,0.04570125,0.03465755,-0.09425764,0.0031799776,0.09471983,-0.013166991,0.041942462,-0.0234449,0.011555984,-0.015974855,-0.08405006,0.011952358,0.020878829,-0.07347485,-0.0557334,-0.060826294,0.036025472,0.049806878,0.04028136,0.011402073,0.03684481,0.0027374274,-0.020840662,0.00889094,-0.008530852,-0.025972877,0.048998576,-0.03509729,-0.033208568,0.039390817,-0.0017271616,0.017298881,0.030319706,0.020836692,-0.021935223,-0.048755307,0.010007979,0.03943445,0.01794022,-0.031649295,-0.018987572,0.025049858,0.046850793,0.07024698,-0.019155014,-0.0023734602,-0.032683644,0.038366232,-0.03702426,0.069514565,-0.06022978,-0.04673315,0.030124214,0.025315655,-0.009293133,0.0030062196,-0.019960642,-0.0036494047,-0.021624345,-0.017161332,-0.0004832009,0.022627959,0.03928955,0.08059573,0.021649946,-0.00024516715,0.008410147,0.04358455,0.017825631,-0.006223448,0.0056138304,-0.037915085,-0.035403788,0.015634893,0.034434844,0.044640366,0.007228426,-0.034244902,-0.012055909,-0.018623512,0.00025780994,-0.09185382,-0.014056203,0.0043476787,-0.05374834,-0.051416453,0.008917856,-0.008441037,0.00830178,-0.016130736,0.023877779,0.05373456,-0.03698202,-0.0103741465,-0.00017049299,0.008035365,0.00044650948,-0.0426548,-0.04747162,-0.011181949,-0.03348538,-0.041032832,0.011606877,-0.0049022264,0.0058127963,-0.0013592477,0.035639275,0.013404169,0.014706607,-0.01684829,-0.014557293,0.0035463616,-0.03266918,-0.015605659,-0.026497329,-0.0019379957,-0.028561234,287600.0,120400.0
0.035247386,0.25429812,0.072904356,-0.011745363,0.027547665,0.0338122,-0.063727975,-0.1152948,0.14963971,-0.15486853,0.08549093,-0.13726997,-0.042409685,-0.036637608,0.047167987,0.099701725,-0.020733904,-0.31144544,0.0023373049,0.0040075467,-0.041409664,-0.21143907,-0.09286752,0.09126265,0.00048657664,0.037870683,0.021824526,-0.045894615,0.058151014,0.10978375,-0.033975225,0.05807424,0.028935423,0.030156543,0.03557038,0.056347854,-0.07097024,0.054789715,0.07123933,0.0025794823,0.07211011,0.08072296,-0.015109944,-0.049356427,0.08079599,-0.041095942,-0.038028367,0.09988605,-0.013470601,0.06511512,-0.007926558,-0.059576858,0.09596657,-0.071744666,-0.04476107,0.059081156,-0.054297183,0.013361658,0.09010035,-0.025005668,-0.038715344,-0.02345866,0.020822184,0.04735017,0.042014025,0.031923,-0.027372394,-0.047298633,-0.045609985,0.050519265,-0.03635805,-0.0056821248,-0.034936547,-0.077089645,0.01204428,0.016603136,-0.006012758,-0.0075034183,0.014881103,0.014888905,-0.008379152,0.04219575,-0.05063392,0.041183464,-0.023231251,-0.06921269,-0.01975407,0.026863622,0.015738586,0.03344669,-0.0012053171,0.015422907,0.002167483,-0.008265468,-0.008320704,0.052328363,-0.031134376,-0.03279289,-0.036691945,-0.0005947368,0.00966173,0.003395886,0.03641511,0.0076133115,0.04241044,-0.020284764,0.026066327,-0.015117556,0.07637244,0.0025714515,0.028582044,-0.023669243,-0.030720428,-0.005494998,0.018709516,0.031218795,0.013464278,-0.0017538622,-0.007897578,0.0029698662,0.02849184,0.01479138,0.011835986,-0.009643595,-0.007555713,0.021575982,-0.009342523,0.020418823,0.012009905,0.0072013633,0.0038128507,0.00014167435,-0.016393268,-0.015778875,0.013003384,0.0082805045,-0.0045029223,-0.010725442,-0.032286294,-0.012925443,0.0149965845,-0.010436359,-0.005416389,-0.024307825,-0.024458613,0.018294292,-0.02379543,-0.0024461055,0.02160977,0.027974267,0.039848562,0.000582378,-0.010464216,0.012206852,-0.010942315,0.025478933,0.016196098,-0.010924527,0.014052897,0.008273698,-0.044792254,-0.023451328,0.052290063,-0.003952762,-0.010326887,-0.00025200396,-0.01131139,0.034683194,0.0032605368,0.0008901353,-0.014524089,-0.0074702757,-0.0062328726,-0.023700418,-0.0022218395,0.0046633626,0.012587518,0.013196892,0.03872088,0.009992371,0.0064101624,-0.02714647,0.0034873178,200000.0,130000.0
-0.019816443,-0.21443652,-0.050767142,0.03227826,0.19957535,-0.015285954,0.009042558,0.06385504,0.22736946,0.11588019,-0.12990215,0.17221951,0.025827596,0.081177086,0.08894037,0.0025735723,-0.15986118,0.03834285,0.012077188,0.04990031,-0.1961324,0.0690774,0.0024115795,-0.0060951523,0.06631236,-0.05906564,0.030466741,0.035897363,-0.059894573,-0.015896933,-0.0017655866,0.042230066,-0.15550452,0.026195204,0.08409537,0.029643485,0.017899085,-0.10371739,0.07905451,0.062030837,-0.030703753,0.08221567,0.021957563,0.020953886,0.10133522,0.05480731,-0.041440915,0.08409084,0.03729954,0.031515446,0.08959857,-0.0532127,-0.04758695,-0.036821846,-0.15590973,0.05045467,-0.06350594,0.009900492,0.019849882,-0.025857547,0.13019027,0.0074384664,-0.000152215,-0.02683237,0.032811638,0.02311844,0.0012621041,-0.019890497,-0.03475683,0.093385994,0.091605276,-0.08571959,0.009009762,-0.005403284,0.019719707,-0.04035162,-0.13715217,-0.069515176,-0.04101574,0.05013051,0.024962196,0.0071672653,0.011104087,-0.0314654,0.06614883,0.03370056,0.06891083,-0.0066932538,-0.053358536,0.014555618,0.0645697,-0.020969106,0.01131299,-0.07800483,0.03848933,-0.02548918,-0.039518207,-0.021858057,0.0114542665,-0.0014097603,-0.0095567675,-0.00015154509,0.0080891,0.055496577,0.037905548,-0.038224373,0.00556444,-0.020059263,0.030536504,-0.028699161,-0.033217896,-0.02767965,-0.05635476,-0.027650602,0.015845785,0.003382707,-0.0004421674,-0.05762321,-0.0065966463,0.0010239877,0.06152038,0.0060878787,-0.017379235,0.03490859,0.05044539,0.023946607,-0.0025476501,-0.026515426,-0.054886352,-0.0018868091,-0.024373373,0.008936869,-0.0055627855,-0.047927745,0.032221586,-0.016624179,-0.02083859,-0.0074044955,-0.011433025,-0.045244914,0.009787343,-0.01259567,0.052436005,-0.008094121,-0.007236723,0.06905153,0.07111913,0.03828525,0.014508553,0.01772604,-0.0001643572,0.043705426,0.018974146,-0.05805245,0.03573547,0.029894171,0.038480897,0.0386854,-0.01481978,-0.002508898,-0.021811053,0.051277906,0.024404522,-0.022464523,-0.011100776,0.0013022398,0.038558375,-0.017682686,0.01401889,0.0047911517,-0.0155318435,-0.0008915189,-0.008465699,-0.0026384715,-0.009980927,-0.065781444,0.027196087,0.02444853,-0.044295732,0.02638481,0.012625422,0.013999209,-0.03225224,150500.0,115000.0
0.26735288,0.25784546,-0.007341865,0.051681794,0.034413703,-0.016874138,-0.12987946,0.04674179,-0.05817174,-0.09791987,0.10426229,0.09758823,-0.20414813,0.03722387,0.10034785,-0.119392045,-0.023711713,0.1641343,0.12490004,0.030174611,-0.020813651,-0.07768053,0.076874316,-0.019673206,-0.10222552,0.1200197,-0.02696419,0.011586539,-0.05336423,-0.017654661,0.039718896,0.014141574,0.04407442,0.09736153,-0.017831014,-0.029888634,0.011526538,-0.03726007,0.044560395,-0.02892424,-0.06922718,0.06759763,0.056572136,-0.10678826,0.06570979,0.04441094,0.118865415,-0.0008910691,0.01672667,-0.025818469,0.035594475,-0.02676278,0.016945768,0.024138466,0.043473937,-0.034970634,-0.078652635,0.06417156,-0.0038154004,0.043082125,0.072153896,0.021017607,-0.062557444,-0.05036086,0.040803965,-0.011434202,0.032172788,-0.080228254,-0.0032514206,0.007736726,-0.05380412,0.029096039,0.038482245,-0.0644229,0.00035945038,0.044322554,-0.013669862,0.014757128,0.009683871,-0.020842275,0.016723571,-0.08668943,0.028051687,0.027234584,-0.04410259,0.11843531,-0.015469381,-0.03499011,-0.054885566,-0.025349712,-0.05345506,-0.021425206,0.020765014,-0.043042425,0.0016192566,-0.028726213,0.029455872,-0.056798257,0.021763673,0.0151411155,-0.001323894,0.03132362,-0.0054192278,0.0073918356,0.014319911,0.02790911,0.030550336,-0.0199361,0.005767737,-0.06985118,-0.036279086,0.07981395,0.021985313,-0.040211637,-0.044664536,-0.026908528,0.012442654,0.0115299225,-0.020412527,0.038091503,-0.020578045,-0.0048380797,-0.008758487,-0.0186397,0.017509237,-0.03093019,-0.01528307,0.03129786,0.03495399,0.039010495,-0.006858827,0.047048725,-0.015211428,0.03956332,-0.012898801,-0.018249135,0.006866501,-0.028212462,-0.014443028,0.033920713,0.0033631395,-0.01892322,0.04023447,0.011090518,-0.0111878645,0.00020214764,0.022574034,0.029059744,0.011980776,0.06849788,0.023841804,-0.0056228545,0.0050239307,-0.026794605,-0.05583998,-0.012229783,-0.046774127,0.009923289,0.016266044,-0.015395029,-0.0387128,0.02642495,0.006079356,0.042551324,-0.02925742,0.025663976,-0.016309718,0.0025958102,-0.016410528,0.0074200784,-0.032539073,-0.023838473,0.0042254706,-0.06227343,-0.046326965,0.02608781,0.02298372,0.05852613,-0.0035728998,0.024116784,-0.017938413,-0.0077902414,0.015858237,70000.0,60000.0
0.0066458522,-0.12505244,0.062480997,0.0053087776,0.038968097,-0.047461808,-0.112674676,-0.07360482,0.08399599,0.011994669,-0.09158312,-0.01050749,0.11579822,0.069463074,-0.08134922,-0.096825376,0.11094406,-0.04718179,0.004981562,0.08786195,0.025532216,-0.046473328,0.018991956,0.23669922,0.16600262,-0.10797864,-0.12458966,-0.032560855,-0.026941445,0.0064400635,-0.044422705,0.17492482,0.04379815,0.062306043,0.16407685,0.03446954,0.069232725,0.13338713,0.010573089,-0.0036606076,0.016230263,0.21534954,-0.092433795,-0.14844844,0.09839636,-0.018352855,0.06626071,0.049332187,0.03068594,-0.03726167,0.08485917,-0.1043511,0.014463822,0.11178363,0.0066136396,0.051360056,-0.033903908,-0.009119823,-0.01317357,0.053157628,0.012381512,0.1251628,-0.08611667,-0.02673079,-0.029712247,-0.078908145,0.021735787,-0.1798947,-0.010139954,-0.12198407,-0.1375516,0.032723717,-0.052290127,-0.038589068,-0.013353521,-0.01163346,-0.035492904,0.13872877,-0.024687976,0.02461304,-0.09623305,0.03583571,-0.053245008,-0.0017897985,0.016050076,-0.08887187,-0.062341727,-0.032590955,0.012083584,0.00016039563,-0.016044728,-0.0039184974,-0.002622643,0.07515517,-0.030926153,-0.07453784,-0.05002498,-0.025364324,-0.019873247,0.016317029,0.031824306,0.06834725,-0.030261055,0.0086835865,0.059477143,-0.07353684,0.0071375747,0.026440488,0.045949295,-0.03297363,0.0031945962,0.013961865,0.023930766,-0.05293736,-0.036566507,0.112896055,-0.017379448,-0.0202633,-0.043380246,-0.061497007,0.041110355,-0.058789,0.057858214,-0.07334153,0.043637957,-0.03941936,0.039533548,-0.028897164,-0.009684822,-0.025166737,0.027577786,-0.013865472,-0.04248524,-0.026635839,-0.023045871,-0.021579182,0.009417313,0.01575807,-0.024722114,0.023897583,-0.01898411,0.005931756,0.0060615735,0.02090663,-0.02109056,-0.008835122,-0.0047326046,0.0005270355,-0.06016189,-0.076205805,0.023616757,0.027530944,0.0040535517,-0.018034624,-0.008974333,-0.0010381853,0.076252095,-0.0042150533,0.00432963,0.00060628064,0.050388318,0.052627563,-0.00047585747,0.012251423,-0.0029889208,0.011767626,-0.017527126,0.009171633,0.005155442,-0.034651045,-0.04322457,0.009086299,0.044089038,0.04645527,0.040503234,-0.022799205,0.038069025,0.017578578,0.032951348,-0.04692774,-0.0210034,-0.0061780247,-0.018830134,120000.0,100000.0
0.17872159,0.22743185,-0.10672826,-0.016829828,0.05358008,-0.022362417,-0.092212275,0.028074278,-0.06591793,0.15151455,0.052492347,0.0023401307,0.012115423,-0.039871905,0.18897296,-0.032945555,-0.07696595,0.226444,0.029969132,0.041382805,-0.09236369,-0.23691179,0.12139909,-0.0016712814,-0.06500586,0.0027233327,-0.16796514,-0.16765885,-0.032021485,0.060678683,0.009377171,0.09794385,0.016608367,-0.014844242,0.03368165,-0.06808693,0.00607964,0.09335947,0.01862701,0.054842677,0.039566427,0.025947576,-0.09771794,-0.067216866,-0.056882452,0.06782369,-0.096880086,0.027311279,-0.10364537,0.046399627,-0.0631438,0.014509183,-0.023180699,-0.061901715,-0.109179005,-0.05756017,-0.06667191,-0.027462061,0.014947385,0.011293746,0.07619313,-0.034887988,-0.039337475,-0.031098552,0.034478687,-0.041943647,0.04777754,0.060584787,-0.040651057,0.06679735,-0.0025615129,-0.07445796,0.09646024,0.010795874,0.03961158,0.027676528,-0.009178025,0.05246466,0.09649693,0.028708106,-0.020087726,0.041820556,-0.0043930453,-0.008127256,0.014169747,-0.012642941,0.093757465,0.03436131,0.01677712,0.015815342,-0.014761058,0.06842804,-0.053465616,0.045321766,-0.012669289,-0.0071657514,0.03544488,0.007290284,0.107442915,0.030091489,-0.019339174,0.01244441,-0.06008495,0.0045863027,-0.051019784,0.011018375,0.01863477,0.06842172,0.021890404,-0.017759943,0.017655578,-0.0043053348,0.040035926,-0.031582687,-0.015575007,-0.037456065,-0.041043885,0.021045718,0.09230975,0.011392759,-0.05067459,0.026206931,-0.033453867,-0.001437836,0.008027219,-0.0074979486,-0.014171334,-0.012593033,0.03514719,-0.022057695,-0.023938531,-0.04963339,-0.03034689,-0.010978153,0.02815508,0.023906577,0.0032950714,-0.0042249737,-0.010878617,-0.063342646,0.060845237,0.012612055,0.013029743,-0.008634816,0.018317282,0.0022324477,-0.029721614,-0.007600501,-0.0050868317,-0.036501836,0.007613834,0.021099793,-0.046047866,-0.02238813,-0.057290312,-0.021355864,0.0026213853,0.0055378736,-0.03844283,0.049404554,0.01812512,0.03321023,-0.010201158,0.006410889,0.027995693,-0.057985842,-0.013186624,-0.03419344,-0.02633629,-0.0041801557,0.0053566815,-0.007500262,0.0160275,-0.0024726593,0.014225269,-0.031569395,0.01512604,0.009788238,-0.017379392,-0.022455307,0.0111634135,-0.0044441065,0.040944807,125000.0,110000.0
-0.061119862,0.3472399,-0.23346636,-0.19789852,0.03182641,-0.1769701,0.016559403,-0.2499003,0.07187075,-0.12201834,0.12774405,0.07211681,0.13917899,0.09814069,-0.09964263,0.031753797,0.007533853,0.085495695,0.04135656,-0.036402203,-0.08218459,0.066861555,-0.049898718,-0.0027451024,-0.073464714,0.055309426,-0.006944704,-0.08575745,0.005167306,0.08082597,-0.102304764,-0.029250488,-0.0022962717,-0.019957265,0.02743531,-0.027431304,0.04022973,0.059330776,-0.1687058,0.066055335,-0.019995427,-0.04678547,0.016046466,-0.043873686,0.008552158,0.0068119685,-0.10702662,0.056951255,-0.013432169,-0.0050457753,0.1158145,-0.116223596,-0.0273533,0.093710266,0.020789353,-0.014445804,0.08665684,0.05657169,0.019163443,0.05307929,0.06124837,-0.032122925,0.056414373,-0.03894715,0.07205136,0.01245075,0.0014879345,-0.02888615,-0.029268872,0.04307135,-0.019927965,-0.03866677,0.023696339,0.0064457473,0.07506704,0.08533277,0.049526677,0.0012768682,-0.057548534,0.041439414,0.06694314,-0.050597794,-0.038341857,-0.08266778,0.05031017,-0.045293063,-0.032142658,-0.02252617,0.058956105,0.019212976,-0.019965727,0.0028011184,-0.020950748,-0.037929114,-0.014102576,-0.009973421,-0.04936866,0.039670583,-0.044963744,-0.0032852588,0.03592316,0.024497012,-0.017698443,0.04453744,-0.050451294,0.014595993,0.0048243594,-0.015222412,0.06287741,0.011899301,0.023963306,-0.016636655,0.0419085,-0.013476621,0.036673706,-0.0032379432,-0.012134729,-0.03303666,0.021013524,-0.05151898,-0.039643403,-0.075396374,0.019277748,-0.05341317,-0.011488616,0.027105255,0.0025589596,-0.030495651,-0.026601095,0.024810007,0.0014033645,-0.0027825336,0.010735667,0.0156942,0.010544892,-0.069290034,-0.00902381,-0.01838882,-0.0036084745,-0.030721316,-0.048438393,0.029388016,-0.021836078,0.014978309,0.032413136,-0.012351515,0.01278835,0.01901905,0.0023460805,0.03886755,0.029327117,-0.00010049307,-0.07545886,-0.047887675,-0.03517454,0.0064322725,-0.013653214,-0.040332034,0.03950784,-0.011214137,0.012945907,-0.024363682,0.033828564,0.04064614,-0.027751964,-0.0048623136,0.034959216,0.019096455,0.01192521,-0.0007088963,0.03369604,-0.013816333,0.01884005,0.04099613,-0.0009189609,0.021112993,0.00211688,0.029680785,0.022976024,-0.018168094,-0.008479241,-0.008593178,0.040320776,147500.0,115000.0
